id,brand,model,displayName,summary,amazonUrl,manualBabylistUrl,imageUrl,babylistSku,babylistUrl,babylistPrice,babylistImage,createdAt,updatedAt
cmqpqr3l1002y7qll8v1j66mn,WonderFold,W4 Elite Pro,WonderFold Wagon W4 Elite Pro,"The four-seat hauler: 99 lb per bench and 300 lb total, with a push handle, canopies and enough room for a whole crew. Riders need to sit unassisted, so it starts around 6 months.",,,,product_8981_2351344,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2351344&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fwonderfold-wagon-w4-elite-pro-stroller-wagon%2F71173%2F2351344&intsrc=CATF_8981,699,https://images.ctfassets.net/50gzycvace50/fce3b8d7e8f83c7b7156a65d62a161780e0505ddfc4ad42b52f224aacafe07f4/c0bfe56a67bbda119d62cf1a597741b2/fce3b8d7e8f83c7b7156a65d62a161780e0505ddfc4ad42b52f224aacafe07f4.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:19.621,2026-07-22 22:12:54.408
cmqpqr3nc002z7qllbrxqaram,WonderFold,W4 Luxe Pro,WonderFold Wagon W4 Luxe Pro,"The four-seat hauler: 99 lb per bench and 300 lb total, with a push handle, canopies and enough room for a whole crew. Riders need to sit unassisted, so it starts around 6 months.",,,,product_8981_2351340,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2351340&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fwonderfold-wagon-w4-luxe-pro-stroller-wagon%2F70613%2F2351340&intsrc=CATF_8981,899,https://images.ctfassets.net/50gzycvace50/fab5fea88ad5db160539d86c217397be246a672ed1c1fdb8fdb3d9620cf871c0/adf0f62744244f44e4ae5e6bbff8aa60/fab5fea88ad5db160539d86c217397be246a672ed1c1fdb8fdb3d9620cf871c0.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:19.704,2026-07-22 22:12:54.411
cmqx8d7w8002713kp1d671s1a,WonderFold,W4 Luxe Pro Quad,WonderFold W4 Luxe Pro Quad,"The four-seat hauler: 99 lb per bench and 300 lb total, with a push handle, canopies and enough room for a whole crew. Riders need to sit unassisted, so it starts around 6 months.",,,,,,,,2026-06-28 03:29:48.345,2026-07-20 22:06:24.273
cmqpqr3pr00307qllcaal9ibq,WonderFold,W6 Luxe Pro,WonderFold Wagon W6 Luxe Pro,"The four-seat hauler: 99 lb per bench and 300 lb total, with a push handle, canopies and enough room for a whole crew. Riders need to sit unassisted, so it starts around 6 months.",,,,product_8981_2351337,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2351337&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fwonderfold-wagon-w6-luxe-pro-stroller-wagon%2F70612%2F2351337&intsrc=CATF_8981,1199,https://images.ctfassets.net/50gzycvace50/57b034842b0d698348a579b8e82008b097445ba8058130141e21308f6e3dd667/e414ee346b93b3f2f94b84038e581155/57b034842b0d698348a579b8e82008b097445ba8058130141e21308f6e3dd667.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:19.792,2026-07-22 22:12:54.415
cmqpqr3ug00327qllcokcd299,Zoe,The Journey,Zoe The Journey,"Zoe builds light, packable strollers at prices that undercut the boutique travel brands — built for airports, holidays and small car boots.",,,,product_8981_2332505,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2332505&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-the-journey-stroller%2F69890%2F2332505&intsrc=CATF_8981,799,https://images.ctfassets.net/50gzycvace50/b604f8bb674ddfd378829143a1026e770c468b5e4ddd776d803b5e18ec97b31a/80d41c1d8083ed2cd3da94a996f44816/b604f8bb674ddfd378829143a1026e770c468b5e4ddd776d803b5e18ec97b31a.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:19.96,2026-07-20 22:06:24.205
cmr3zkwod0003977ime4xp5lt,Zoe,Tour,Zoe Tour,"Zoe builds light, packable strollers at prices that undercut the boutique travel brands — built for airports, holidays and small car boots.",,,,,,,,2026-07-02 20:58:13.742,2026-07-20 22:06:24.212
cmrcjace500074oz1dejl3tdr,Zoe,Tourᵛ³ Single,Zoe Tourᵛ³ Single,"Zoe builds light, packable strollers at prices that undercut the boutique travel brands — built for airports, holidays and small car boots.",,,,public_catalog_zoe|tourv3single,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=3370950&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-tour-single-stroller-1781549429%2F84181%2F3370950&intsrc=CATF_8981,299,https://images.ctfassets.net/50gzycvace50/0400651774263bafe96d5db1f6090d80f0ae38bc20fba0db17327f0a9477d6e1/5a6dadd8cb64f0257bcfb8584401bebf/0400651774263bafe96d5db1f6090d80f0ae38bc20fba0db17327f0a9477d6e1.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-07-08 20:32:02.621,2026-07-20 22:06:24.219
cmqpqr3z500347qlllog8zixz,Zoe,Traveler,Zoe Traveler,"13 lb with a one-handed compact fold that slides into an overhead bin — and a 60 lb capacity, the highest of any travel stroller here, so it lasts years past the ones it competes with.",,,,product_8981_2417669,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=2417669&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-traveler%2F56875%2F2417669&intsrc=CATF_8981,279,https://images.ctfassets.net/50gzycvace50/e2bfc382940c8324bb83f3e0905fa3c39712a8253b816fb9cff3668e767b6382/fd45b48f4e923b8eb27dba6d0d380905/e2bfc382940c8324bb83f3e0905fa3c39712a8253b816fb9cff3668e767b6382.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-06-22 21:42:20.13,2026-07-20 22:06:24.225
cmr3zkwzx0007977ikgtihvzf,Zoe,Twin,Zoe Twin,"Zoe builds light, packable strollers at prices that undercut the boutique travel brands — built for airports, holidays and small car boots.",,,,,,,,2026-07-02 20:58:14.158,2026-07-20 22:06:24.232
cmrcjacgh00084oz1ca6s074p,Zoe,Twinᵛ³ Double,Zoe Twinᵛ³ Double,"Zoe builds light, packable strollers at prices that undercut the boutique travel brands — built for airports, holidays and small car boots.",,,,public_catalog_zoe|twinv3double,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=3362553&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-twin-double-stroller-1781549466%2F84186%2F3362553&intsrc=CATF_8981,599,https://images.ctfassets.net/50gzycvace50/fd105dae2d2aa49abfd0942301ebf10d862cc64da0100336fc167aa7c7749c20/9f8597037969d69c3690c406c7c13608/fd105dae2d2aa49abfd0942301ebf10d862cc64da0100336fc167aa7c7749c20.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,2026-07-08 20:32:02.706,2026-07-20 22:06:24.239
